gene_id	SJINF053_211_withinKeepPairs
PAG1	8624.0
GPATCH1	537.0
ICAM3	465.9
NT5C2	5012.54
MCAM	12.0
GPC4	161.0
MBNL3	4123.0
CAMSAP3	5.0
RAP1GAP	10.0
XAB2	1848.0
ARHGEF1	15504.0
STXBP2	2775.48
MAP2K7	1307.38
NMRK2	0.0
DGKD	26588.0
CTTNBP2	1.0
ACTL6B	0.0
RARB	36.0
TOP2B	37572.0
TM9SF3	8229.0
NFKB2	1604.0
UBE2T	61.0
PPP1R12B	1534.47
DNAJC10	4882.0
GTF3C1	6181.0
IL4R	1700.0
USP33	3546.0
PAK3	0.0
CAPN6	0.0
DCX	0.0
SNRPA	761.0
SPAG6	1694.0
EXOSC5	161.0
DYNC1I2	2568.62
APBB1IP	4716.0
LRCH4	5205.68
FAM76B	2335.0
SIRT6	432.0
TYR	0.0
POLD3	1046.0
ACTN2	0.0
CAPZB	3951.0
GPR137B	64.0
NAALAD2	116.0
JADE1	2018.99
SLC25A43	351.0
UBE2A	2600.86
FGFR1	370.0
FKBP6	0.0
SMC1B	35.0
FBLN1	20.0
ITGA8	116.0
CST7	161.0
MAP2	7.0
PIAS2	1265.0
AMPH	2.0
ARAF	2201.0
MCCC1	1136.0
LAMP3	4.0
FAP	1.0
NEBL	25.0
ACER3	1738.0
UBE2K	2360.0
PIK3C3	3643.0
N4BP2	4751.0
TIGAR	282.0
TULP3	407.0
SYNJ2	2378.0
ADCY2	0.0
PPP2R5C	6678.73
PMS2P1	162.93
RBFOX1	0.0
GNB1	15636.0
HOXA9	6566.91
EDN1	7.0
MLLT10	5198.0
ZCWPW1	242.76
ADCYAP1R1	0.0
FGF20	0.0
P2RY10	175.0
ITM2A	1486.0
NRD1	6905.05
VDAC3	1212.0
PCM1	11019.0
TNRC6C	1083.12
CBFA2T2	2311.0
BRINP1	0.0
ITCH	3312.0
PKD2L2	4.0
TP53INP2	973.0
SDF4	2135.0
MYH7B	83.0
BPIFB2	0.0
TP73	277.66
TOLLIP	1235.0
UBE2D4	242.83
CLUL1	0.0
RUNX1T1	0.0
CDH17	0.0
THOC1	1816.0
FKBP7	54.0
OSBPL6	1.0
SLC1A3	15.0
XRCC5	11461.0
LXN	67.0
SP140	134.17
MKNK1	2881.0
TNS1	923.0
REXO1	2910.65
SAR1A	1891.0
CDC14A	1138.83
RAPGEF3	271.68
CEACAM1	111.0
SENP1	981.0
DUSP13	2.0
CIC	7540.0
LIPE	225.0
FDFT1	3161.0
PAFAH1B3	98.8
OPHN1	49.0
AFM	0.0
KIF22	1855.69
SCGN	0.0
LRRC16A	11.0
PGM1	686.84
DDX1	2049.0
DNM2	12389.18
EPB41L2	21634.0
RIMS1	0.0
MOXD1	24.0
STX7	4106.0
RABL2B	1007.9
KEAP1	1731.0
DDX43	8.0
PTPRH	4.0
DCT	16.0
SLC35C2	1749.0
CRYBG3	139.32
EPHA6	0.0
SCTR	0.0
RFX3	1206.0
RIF1	4744.0
RAB21	2360.0
SLC4A4	120.0
SMARCA2	9388.0
RDH8	0.0
SESN1	1389.58
MID2	0.0
PIH1D3	0.0
COL5A3	41.0
SRCAP	10663.88
KIAA0020	838.0
CPB2	3.0
CHRNA3	585.0
KCNN2	0.0
CNOT4	713.0
PSEN1	3879.0
CPOX	697.0
CLDND1	1329.0
MOK	212.0
HSP90AA1	35798.52
RBL1	955.96
DLGAP4	2936.8
IGSF9B	10.0
CFHR2	0.0
CROCCP3	597.06
NDC80	378.0
AP4E1	1538.0
RSBN1	1699.0
MAGI3	96.0
CXCL2	25.0
AFP	0.0
COL4A4	22.0
TCF7	1133.0
OSTM1	1121.0
CDH7	0.0
IMPG2	30.0
PCNP	2588.99
EXD2	28.0
ARG2	29.47
MEF2C	19242.95
PTPRC	35046.0
CACNA1S	0.0
PKP1	0.0
UBA5	2065.91
STK17B	10152.0
CDC14B	25.0
ZNF510	826.0
LRP2	1.0
ZNF506	782.82
JMJD4	544.91
DUSP12	306.0
AACS	1004.0
KIAA0141	3006.0
SLC13A1	0.0
CADPS2	0.0
PCDHB4	0.0
PCDHA6	1.0
PCDHGA2	4.0
HSPB11	367.0
PHLPP1	5083.0
ATP8B1	75.42
IL12RB2	6918.0
SMARCD3	43.4
WDR70	862.0
FYB	1798.0
MPP4	0.0
STRADB	569.74
BZW1	9544.3
PGR	0.0
C1QTNF3	245.12
ME2	2274.0
C5orf22	848.0
CCNT2	4352.0
FAM135A	811.0
COL19A1	1216.0
EPB41L3	31.0
COBLL1	74.0
DLG3	411.0
KCNK2	0.0
SERTAD4	0.0
TRAF5	3861.0
MRPL22	159.0
GEMIN5	1130.0
OPRK1	23.0
NFE2L1	4142.0
SEMA5B	11.0
GSK3B	3259.0
ITGB5	144.0
ERC1	2031.0
XPO1	14998.7
LINC01587	0.0
RNF13	1139.0
TRPM3	8.0
PALB2	410.0
DOPEY1	2561.23
LYRM2	913.29
BCKDHB	429.0
KAT6A	6990.0
ZCCHC6	2361.0
ULK2	989.0
GRHL2	2.0
TNPO1	7989.0
PLOD1	1323.0
P2RX5	219.34
ITGAE	1172.61
DIS3	2239.09
PIBF1	568.0
TDRD3	566.0
AC000111.6	0.0
NUFIP1	203.0
PDS5B	2816.0
OXCT1	603.0
RRAGB	473.0
EPYC	0.0
CYLD	9483.0
SLC27A5	144.6
ZNF324	933.16
ZNF671	714.0
ZNF416	133.0
ZNF586	395.21
ZNF446	640.51
ZNF264	1462.0
RPS5	2941.0
FAT1	1.0
YTHDC1	4189.0
CHMP2B	590.0
SMAP2	5384.0
PPIE	795.0
ZMPSTE24	1339.0
STARD7	5196.23
NOA1	1302.0
REST	5287.0
HAL	195.0
SSH1	2434.0
GSTP1	1182.0
APLP2	5778.0
KIAA1467	544.0
SLCO1A2	0.0
WBP11	3242.0
EIF3I	1808.0
NKAIN1	2.0
COL16A1	0.0
TXLNA	4145.0
APOB	0.0
NCOA1	4207.0
AGBL5	828.16
EFR3B	122.0
KIF3C	387.0
RAB10	2685.0
GCKR	0.0
HADHA	4651.0
MAPRE3	24.0
CAD	3642.0
CD59	219.0
CD82	2132.0
BCORL1	1184.0
ATRX	7572.0
AK6	160.65
FCN1	260.0
MYNN	899.14
MECOM	6.0
SCAMP1	1138.0
PREP	1511.0
HACE1	792.0
SEH1L	1655.38
WDR47	1260.0
WDFY1	2347.0
OVGP1	72.0
SLC25A24	1835.48
MAP3K4	1784.89
PILRA	287.89
IGSF9	62.0
ABCB1	95.0
ZNF213	591.0
AKR1B1	900.0
CPNE3	2000.0
RRN3	1920.32
CTTN	687.0
WNT11	0.0
MTIF2	859.0
DDHD2	1774.0
TTC39A	28.0
EPS15	4292.0
ORC1	389.0
MGST2	166.01
CHERP	2780.42
ATG16L1	1109.0
USP40	1629.0
POMGNT1	1166.24
RAD54L	306.28
MAST2	1091.0
DNAJA1	2746.0
B4GALT1	2537.0
CHMP5	382.0
NFX1	1002.0
AQP6	1.0
DIMT1	1060.0
IPO11	537.31
FOLH1	0.0
EIF2AK1	3800.74
NME8	2.0
EPDR1	762.0
SNX10	1019.0
SEPHS1	1302.0
MRPL28	529.0
HBQ1	0.0
ITPKC	481.0
CEACAM6	0.0
FAT2	9.28
RBM22	2905.0
TMED2	3098.33
ERO1LB	1520.0
ZFAND6	1210.99
HSD17B2	0.0
TXLNG	1080.0
PPEF1	3.0
LAT2	13519.0
HUWE1	13727.0
ZW10	616.0
ALG9	673.96
MYBPC2	157.0
NOX4	0.0
ACOX3	409.0
MTMR2	1103.0
PPP1R15A	10914.0
HSD17B14	0.0
TRIP6	272.0
ACHE	8.0
FTL	3478.09
SRRT	4486.0
BAX	898.0
NLK	1122.0
PIGS	2458.0
ADAMTS2	1.0
TMPRSS11E	0.0
ATXN7L3	4334.0
PGS1	1615.0
PSMC5	2053.44
UIMC1	811.0
CETP	6.0
MMP2	10.0
MT3	0.0
LPCAT2	2745.62
GNAO1	2.0
OGFOD1	968.92
SH3BP2	4924.0
NOP14	1691.79
ADD1	13045.0
L2HGDH	154.88
TXNDC16	387.0
C14orf166	1558.75
NID2	44.25
GMCL1	1414.0
SF3B2	7571.0
KLHL42	2071.0
GNAS	20010.0
DNM1L	3652.67
PTHLH	0.0
PHACTR3	509.0
ERGIC2	687.91
TFAP2C	2.0
AURKA	187.0
CASS4	158.0
PIR	1.0
AAMDC	43.16
RFX2	1173.0
METTL2A	255.94
SULT2B1	0.0
ALG6	621.0
CNOT3	2507.67
GP6	3.0
PTPN4	798.0
DDX18	3483.0
KHSRP	6699.0
GNA11	668.7
ASAP3	95.0
EDEM2	760.0
DNMT3B	579.0
REM1	0.0
TPX2	1519.0
FER1L4	13.0
PDRG1	226.6
EPB41L1	13.0
SLC15A1	0.0
DOCK9	168.0
ANKRD10	4015.0
TGDS	290.0
DOCK3	3.0
C3orf18	60.0
COQ9	644.0
TMEM40	0.0
KIF9	275.32
ARHGAP28	0.0
CRLS1	573.0
DEFB127	0.0
PPP1R13B	120.0
ATRN	2571.0
SMOX	217.0
SIGLEC1	5.0
FKBP1A	2632.54
NSFL1C	1339.73
SLC4A11	10.0
C20orf194	4062.0
ZNF343	427.23
EBF4	10.0
CPXM1	3532.0
MAVS	5638.0
LZTS3	26.0
F11	0.0
XRN2	4432.9
KIZ	726.0
DYNLL1	829.0
TESC	11.0
SNX5	2489.0
RPL6	7078.72
SIRPG	96.0
MAPKAPK5	1946.15
P2RX7	1264.0
ESF1	462.0
RBBP9	359.0
ANAPC5	9036.09
SLC23A2	2802.0
SLC8B1	1077.0
TMEM230	1687.0
DZANK1	179.0
KDM2B	6046.31
CFAP61	2.0
LHX5	0.0
TASP1	292.0
OAS1	526.0
GCN1L1	9029.0
RPLP0	14073.6
PXN	622.23
SIRT4	10.0
RPH3A	0.0
KIF16B	766.0
TRMT6	517.0
CHGB	1.0
PEBP1	1654.0
TBX5	0.0
BRAP	965.0
ERP29	2408.5
NOS1	1.0
FUS	10196.0
IGBP1	1065.0
FXYD5	1869.0
ZNF302	1278.0
GRAMD1A	4231.0
FXYD3	1.0
HEPH	5.0
CDIP1	555.0
CMTM1	106.0
KCNH4	32.0
GANAB	12049.0
GMIP	4147.0
RBM41	918.0
BIRC5	350.0
LAG3	74.0
MLF2	1701.0
OTUB2	21.88
DDX24	3948.12
ZBTB25	948.46
NECAP1	1266.0
ARHGAP4	14400.33
ANKRD24	26.0
DHX32	174.06
RCOR1	3581.0
GPATCH2L	5957.0
LTBP4	1167.0
BLVRB	81.0
SLC9A1	637.0
SPTLC1	1260.6
PAPOLA	14176.0
CCNK	1453.59
PCBP4	76.0
RGS1	514.0
YPEL3	2702.0
MRPS33	110.0
NDUFB2	302.96
NUDC	1205.0
MAEA	2843.0
ICAM1	202.0
STRN4	3584.96
IRAK3	5768.0
LYZ	2246.0
SI	0.0
MUL1	687.0
TFAP4	435.0
PDCD7	1160.0
SPG21	1837.0
FETUB	0.0
DNAJB11	1798.0
P3H2	0.0
THPO	0.0
CHRD	1.0
FLT3LG	86.69
RAB11FIP3	1620.0
GNPTG	878.33
ZNF268	399.0
GOLGA3	5282.0
PABPC4	4159.98
CD209	0.0
CERS4	670.0
MCOLN1	332.0
USP48	4935.0
EFNB1	128.0
PDPR	9994.57
AARS	3861.0
GLG1	9689.0
KIF4A	577.0
TNRC6A	3684.0
PLEKHG2	5728.0
DLL3	19.0
NAT14	93.0
PITPNM2	1731.0
EXOC1	2360.0
RBM27	1880.09
POU4F3	5.0
OSBPL8	6375.0
DTX2	861.02
NLRC4	30.0
PUS7	190.0
LAMB4	0.0
NRCAM	7.0
LAMB1	33.0
SLC26A4	5.0
SLC26A3	2.0
DLD	1283.0
WDR7	1296.74
TXNL1	626.05
IL5RA	11.0
ABCC6	21.0
CMTM6	5402.16
ITGA6	475.0
RAPGEF4	15.0
pk	5658.93
SMPX	0.0
FH	918.0
SEL1L3	3484.0
TF	47.0
CDV3	5496.0
MYO15A	37.0
ALKBH5	3258.43
APOH	0.0
NLRP1	10929.0
PITPNM3	83.36
SPAG7	387.0
ORC6	288.54
ZFHX4	1.0
SLC17A6	0.0
CPA1	0.0
ZC3HC1	363.0
ESR1	89.0
RGS17	66.0
ANGPT2	34.0
TMEM101	347.0
CD200	714.0
CCDC80	32.0
CMA1	0.0
PSME1	2730.0
PPP2R3C	858.97
HAUS4	1071.0
JPH4	18.0
MYH7	0.0
CEBPE	24.0
SLC7A8	86.0
OSGEP	2197.38
SLC22A17	5.0
RNF31	3631.06
SCFD1	1033.0
G2E3	1222.0
HECTD1	7146.0
HNRNPC	8517.49
RPGRIP1	16.0
SUPT16H	6413.77
TOX4	2339.16
GEMIN2	99.0
TGM1	62.0
TINF2	2903.0
DAZL	15.0
TBL1Y	7.0
SEMA6A	165.55
TRPM7	3778.04
TYRO3	51.0
WDR76	371.0
CAPN3	562.1
SNAP23	2922.0
TBX15	0.0
PHGDH	292.0
COL9A3	37.0
EZR	23944.0
MYL6	3902.77
AGO1	3332.0
TEKT2	10.0
CLSPN	872.0
RFFL	1330.42
UNC13D	3067.0
MFSD11	865.37
DPYSL2	2607.0
TGFB2	1.0
GPATCH2	776.0
NUP50	4048.8
CDC45	427.0
COMT	923.92
CECR1	2779.0
XXbac-B461K10.4	158.0
VNN3	3.0
ECHDC1	1148.0
LRRFIP2	2367.0
SEC22C	1961.66
XYLB	19.0
HDAC6	4920.0
OR1I1	0.0
GABRP	0.0
KRT31	0.0
CDC6	440.0
UPRT	309.0
CDC23	1299.0
AAAS	869.0
CBX5	6523.0
FMO2	0.0
SUCO	2499.0
MSH2	2019.0
MAP3K1	6392.71
DHPS	1322.0
HOOK2	828.6
NXPE1	0.0
ARCN1	4490.0
EPB41L4B	1.0
TMEM38B	166.0
PSMD5	452.0
PTGS1	2449.0
NUP188	4136.0
CRAT	1126.0
SH2D3C	6289.0
NANS	256.0
TBC1D2	408.0
DFNB31	547.0
PDE6C	27.0
CWF19L1	598.0
SEMA4G	84.39
BTAF1	6940.0
IKZF5	1822.0
BLNK	1306.66
TLL2	16.0
CYP26A1	0.0
TDRD1	0.0
SORBS1	45.0
CRTAC1	407.0
BAMBI	16.0
IL11	2.0
MYO3A	3.0
WAC	8004.25
CREM	653.59
NUBP2	741.0
TPSD1	0.0
SMIM24	586.0
HIVEP1	552.0
TREM2	7.0
KCNK16	0.0
CRISP3	1.0
FKBP5	2649.0
SRPK1	1826.0
BRPF3	2125.0
MRPS18A	161.56
PGC	1.0
TMEM14A	96.0
EFHC1	2876.0
NCR2	0.0
HSP90AB1	20337.98
MLN	0.0
CDC5L	1998.0
ITPR3	353.25
ZNF184	574.0
DSP	6.0
SIRT1	1666.0
HNRNPH3	5049.0
IFT74	194.0
JAK2	3672.0
IL12RB1	1229.0
ABL1	3172.0
ACOT7	285.0
SH3GLB1	4683.0
CDC7	555.0
SYDE2	1.0
PCSK5	79.0
SCD	74.0
TMED1	251.82
ABLIM1	1393.0
ERMP1	1808.73
RAB18	1142.0
NRP1	1404.0
HSD17B7P2	131.74
PRTFDC1	0.0
PALMD	0.0
TSPAN15	1.0
H2AFY2	3.0
FAM21A	3171.44
MAST3	11086.0
MZF1	2704.14
OCEL1	163.0
MYO9B	18035.0
KCNK6	627.0
CATSPERG	441.0
PSMD8	972.0
FBXL19	2048.19
STX1B	53.0
HSD3B7	65.8
SETD1A	2716.98
BCL7C	203.28
MAGEB2	0.0
EFNA2	0.0
CIRBP	5554.0
ATP5D	260.0
C19orf26	6.0
PCDH11Y	0.0
AMELY	0.0
PRKY	2378.35
IGFALS	22.0
HNRNPM	8399.44
MARCH2	530.0
NDUFB7	94.0
TECR	653.95
TIMM13	476.96
CDC34	320.0
MTAP	563.33
MISP	2.0
CEP170B	53.0
POLR2E	1628.0
POLRMT	2808.31
HCN2	4.0
CDHR5	25.0
IZUMO4	277.35
RASSF7	617.0
GADD45B	419.0
PALM	368.0
MADCAM1	7.0
IGF2-AS	0.0
MKNK2	12522.0
ARVCF	538.0
TRMT2A	1323.36
RANBP1	813.64
ZDHHC8	2032.0
KLHL22	588.0
MED15	5722.0
SERPIND1	14.0
SNAP29	1639.0
CRKL	5139.0
LZTR1	3983.0
MMP11	479.0
CECR2	220.0
SMARCB1	1919.0
P2RX6	6.0
DERL3	467.0
SLC7A4	1.0
BCL2L13	1767.0
DDTL	72.57
DDT	192.43
GSTT2	0.0
OSM	192.0
CABIN1	4384.0
TBC1D10A	766.67
SUSD2	9.0
SF3A1	7125.69
GGT5	0.0
RNF215	523.74
SEC14L2	24.0
SEC14L3	0.0
SPECC1L	3076.42
PPIL2	2988.82
UPB1	52.52
YPEL1	2657.18
SNRPD3	922.71
PES1	1364.0
MAPK1	7821.0
GGT1	121.88
PRODH	12.0
PPM1F	5416.89
SLC35E4	50.09
TOP3B	1768.79
CRYBB3	0.0
CYTH4	13238.0
DGCR14	555.14
CRYBB2P1	196.0
MFNG	880.0
CARD10	4.0
LRP5L	68.0
SLC25A1	662.0
ADRBK2	6145.0
PLA2G3	0.0
LGALS2	4.0
GGA1	2113.0
HIRA	1500.44
SH3BP1	2523.49
SEZ6L	393.0
LGALS1	4743.0
HPS4	4769.67
PIK3IP1	1112.0
RP1-37E16.12	2.29
SRRD	727.13
PATZ1	3172.0
TRIOBP	2523.42
TFIP11	2088.87
GCAT	10.0
GGTLC2	1.12
CRYBB1	20.0
ANKRD54	893.48
EIF3L	8879.92
NHP2L1	851.0
MICALL1	1552.0
POLR2F	155.18
SOX10	0.0
CCDC134	220.0
DEPDC5	1337.0
PICK1	634.0
TTC28	6551.57
SLC16A8	119.0
CENPM	94.0
SEPT3	1.0
SLC5A1	0.0
TPTEP1	203.31
SLC5A4	1.0
KDELR3	35.0
CYP2D6	116.82
DDX17	54405.0
DMC1	69.0
TCF20	2964.0
HSCB	103.07
CBY1	68.79
TOMM22	593.0
RSPH14	2.0
XBP1	6439.0
RTCB	1462.0
JOSD1	3723.0
FBXO7	4181.0
GTPBP1	3428.15
POLDIP3	4668.0
RAB36	6.0
TIMP3	1.0
PPP6R2	4315.0
SBF1	13264.0
SUN2	21628.16
CYB5R3	2049.0
DNAL4	257.0
C22orf31	0.0
MIOX	6.0
LMF2	2687.0
RHBDD3	269.0
PACSIN2	3562.0
TTLL1	125.91
RASL10A	4.0
AP1B1	6650.0
HMGXB4	867.0
TOM1	1227.0
NEFH	13.0
CHKB	3366.55
BIK	34.0
HMOX1	87.0
MCAT	237.0
THOC5	980.0
MCM5	4914.0
APOBEC3H	54.0
ARSA	1045.0
TSPO	479.0
RASD2	1.0
TTLL12	1193.0
CBX7	736.1
PDGFB	6.0
ACR	0.0
CABP7	13.54
RPL3	26350.49
ZMAT5	150.46
RBFOX2	518.0
SYNGR1	1972.0
TAB1	1602.0
ASCC2	2770.0
MTMR3	5697.16
MIEF1	1774.0
APOL4	2.0
PNPLA5	0.0
APOL1	384.0
PNPLA3	0.0
MYH9	99325.01
CACNA1I	21.0
SAMM50	861.0
TXN2	533.0
FOXRED2	248.0
GRAP2	156.0
EIF3D	5735.0
TNRC6B	4441.0
SGSM3	4404.9
IFT27	1606.0
PVALB	0.0
KIAA0930	5425.0
NCF4	975.0
CSF2RB	577.0
SLC25A17	413.0
UPK3A	2.0
FAM118A	426.0
KCTD17	110.0
ST13	4556.84
IL2RB	1541.0
RBX1	188.0
EP300	12727.0
L3MBTL2	1959.79
CHADL	14.0
RANGAP1	3151.0
ZC3H7B	5824.0
PHF5A	284.0
ACO2	2887.26
POLR3H	711.74
TRMU	1423.0
PMM1	95.0
DESI1	453.0
CERK	5030.0
BRD1	3913.0
ZBED4	3681.0
MLC1	2990.0
HDAC10	1430.42
KCNK10	166.0
ABHD4	2635.0
KHNYN	9059.16
FKBP3	604.87
SDR39U1	1219.8
CTSG	297.0
GZMH	20.0
GZMB	144.0
RBM23	4195.96
PRMT5	1615.16
COCH	222.93
AP4S1	209.0
POLE2	92.0
VCPKMT	385.0
SOS2	5119.0
CDKL1	167.75
NIN	7754.0
PYGL	3692.0
TRIM9	224.0
PSMC6	1944.86
GNPNAT1	385.0
DDHD1	3981.0
CDKN3	82.0
CNIH1	1317.0
CGRRF1	228.0
ATP6V1D	666.0
C14orf105	0.0
PLEK2	2.0
PIGH	429.76
LRRC74A	0.0
PSMA3	1280.0
VTI1B	1737.53
TIMM9	164.45
GSTZ1	193.0
KIAA0586	1392.55
TMED8	1776.0
SAMD15	28.0
AHSA1	1342.0
DAAM1	1362.0
ISM2	0.0
SPTLC2	4407.0
RIN3	4264.0
LGMN	184.0
ALKBH1	200.0
SNW1	1901.86
CHGA	5.0
ITPK1	1774.0
DHRS7	580.49
PPM1A	3656.0
SIX4	0.0
GALNT16	2.0
ASB2	43.0
CEP128	745.0
ERH	547.96
HIF1A	3361.44
SUSD6	2264.0
SRSF5	14812.0
SLC10A1	16.0
EIF5	10088.0
SERPINA4	0.0
SLC8A3	215.0
DICER1	7141.0
ZFYVE21	414.0
MTHFD1	1838.13
TCL1A	4925.45
ZC3H14	1806.04
TELO2	2077.0
PCNX	7014.0
BDKRB1	0.0
GSKIP	289.26
VRK1	592.0
PSMC1	1565.62
PAPLN	168.75
RPS6KA5	878.77
SMEK1	6338.0
C14orf93	411.0
PSMB5	330.0
YY1	7003.0
ACIN1	12906.23
CCNB1IP1	965.0
TRIP11	2814.42
APEX1	2793.0
PABPN1	4341.88
EFS	0.0
ARHGAP5	178.0
CINP	317.21
DHRS2	2.0
SRP54	1461.0
CPNE6	5.0
CHD8	6440.0
PCK2	647.0
KIAA0391	1126.47
DCAF11	3913.54
PSMA6	1783.57
NFKBIA	3918.0
EMC9	127.58
PSME2	1671.0
BRMS1L	116.0
REC8	1023.0
TM9SF1	926.77
SEC23A	1443.0
GMPR2	1149.0
PNN	8690.0
RABGGTA	522.0
NFATC4	465.0
PLTP	142.02
PCIF1	1994.0
GSS	730.0
MMP9	13.0
VSX1	1.0
TRPC4AP	4978.0
PYGB	1767.0
ABHD12	520.0
PROCR	10.0
GINS1	231.0
NINL	348.0
CD40	127.0
UQCC1	726.0
ZMYND8	6654.0
SGK2	97.6
IFT52	537.0
MYBL2	1229.0
R3HDML	0.0
HNF4A	0.0
NDRG3	1008.0
SLA2	512.57
C20orf24	583.96
NFATC2	2500.0
RIMS4	0.0
PABPC1L	805.0
STK4	4974.0
SALL4	517.0
ADNP	8082.0
PFDN4	67.0
DOK5	0.0
CSTF1	715.0
BMP7	0.0
RAE1	872.0
TPD52L2	2050.0
DNAJC5	3476.0
NELFCD	2976.0
CTSZ	976.0
PRPF6	3650.0
TUBB1	76.64
SLMO2	1291.0
HRH3	1.0
MTG2	916.0
PSMA7	1386.0
SLCO4A1	107.83
NTSR1	13.0
MRGBP	439.0
TCFL5	506.0
DIDO1	5840.0
GID8	3027.0
SLC17A9	3496.0
BIRC7	0.0
NKAIN4	0.0
ARFGAP1	3001.0
AVP	0.0
COL20A1	1.0
CHRNA4	0.0
EEF1A2	12.0
PTK6	23.0
GMEB2	1243.0
C20orf27	210.0
SPEF1	0.0
CDC25B	1344.0
ISM1	3.0
RNF24	9352.47
ARFRP1	660.0
NDUFAF5	172.0
SEL1L2	0.0
TRIB3	183.0
RASSF2	10243.0
CSNK2A1	3711.12
SLC52A3	0.0
RPS10L	17.91
ANGPT4	53.0
RSPO4	2.0
CDS2	4237.0
PROKR2	0.0
HM13	1580.03
SNPH	550.0
MYLK2	5.0
SIRPB1	162.42
SEC23B	2528.0
FERMT1	1.0
HAO1	0.0
PDYN	0.0
CCM2L	1.0
PLCB4	433.0
MYL9	7.0
HCK	2772.0
TM9SF4	2470.0
TLDC2	279.69
CRNKL1	1497.0
POFUT1	1462.0
SAMHD1	11243.31
PAK7	0.0
KIF3B	1287.0
MROH8	88.1
NOP56	4336.0
MANBAL	246.0
IDH3B	1281.0
MAPRE1	4040.0
JAG1	17.0
CDK5RAP1	1005.0
SNTA1	93.0
OXT	0.0
TTI1	1068.0
E2F1	1326.0
RPRD1B	1030.0
PXMP4	411.0
CHMP4B	1895.0
BPI	11.0
CST9L	0.0
SLC32A1	0.0
CST3	228.0
ASIP	0.0
CST4	0.0
ACTR5	410.0
WFDC2	7.0
AHCY	1785.0
PPP1R16B	4524.0
SPINT3	0.0
FAM83D	137.0
EPPIN	0.0
DHX35	642.0
DNTTIP1	480.0
MAP1LC3A	35.0
SYNDIG1	0.0
PIGU	302.0
TNNC2	0.0
ACOT8	448.26
APMAP	2084.0
CELF4	8.0
ZNF516	245.0
CDH20	1.0
ADNP2	852.0
RBFA	320.97
USP14	1699.0
VAPA	3227.71
METTL4	474.0
LPIN2	3186.0
SMCHD1	12324.0
MYOM1	160.0
MYL12A	3148.0
CEP76	324.48
ST8SIA5	209.0
CEP192	5079.0
RNMT	2245.0
SMAD7	233.0
LIPG	0.0
LAMA1	0.0
RNF125	2643.33
ANKRD12	3734.0
NOL4	0.0
POLI	1543.65
MIB1	4583.0
RBBP8	1115.0
RIOK3	4570.0
CSTF2	430.0
H2BFM	0.0
MXRA5	0.0
VSIG1	3.0
PSMD10	487.0
ATG4A	444.0
STS	1233.0
TBL1X	613.0
GPR143	0.0
PGRMC1	519.0
POLA1	1257.0
MID1	39.0
NKAP	557.0
RHOXF1	4.0
NXT2	1628.0
GUCY2F	3.0
ATP1B4	0.0
MCTS2P	51.97
ALG13	1843.0
PRPS2	506.0
TLR8	52.0
MOSPD1	154.0
AMMECR1	716.0
CHRDL1	274.0
WDR13	1727.0
SUV39H1	411.0
PAGE4	0.0
SRPX	0.0
GLRA2	0.0
XIAP	1536.0
STAG2	7588.0
ATP11C	1890.0
MCF2	26.0
F9	0.0
ABCD1	419.0
CCDC22	1086.0
CACNA1F	47.0
SYP	22.0
PLP2	1626.0
BMX	3.0
LUZP4	0.0
PLS3	9.0
NAA10	455.67
RENBP	295.0
ELF4	8138.0
SMARCA1	7.0
MTMR8	31.0
ASB9	9.0
ZC3H12B	314.0
RBBP7	2871.0
PPP1R2P9	0.0
KCND1	241.0
OPN1LW	0.0
SLC25A14	231.0
FMR1	2043.0
PIM2	1231.0
SCML2	147.0
SLC35A2	510.0
PQBP1	566.0
RS1	0.0
PCSK1N	0.0
EMD	564.0
TAZ	1885.0
RAB40AL	4.94
PGK1	7982.0
GATA1	15.0
MAGT1	2322.0
SMS	515.99
PHEX	7.0
UBL4A	609.0
CD99L2	1351.0
EEA1	2155.99
GPR50	0.0
RP2	2764.0
JADE3	616.0
CDK16	1601.0
USP11	5620.0
PCYT1B	21.0
BRS3	0.0
HTATSF1	2680.0
VGLL1	0.0
CD40LG	36.0
TIMP1	295.0
KLHL4	1.0
GABRE	0.0
PCDH11X	0.0
FGD1	81.0
PIN4	154.0
PORCN	249.0
ITIH6	0.0
MAGED2	1483.0
RBM3	5175.0
KLF8	852.0
SRPX2	0.0
SYTL4	81.0
ZDHHC15	8.0
CENPI	146.0
DRP2	30.0
TAF7L	3.0
PBDC1	265.0
GLA	792.0
ARMCX3	1268.0
BEX4	535.26
KIAA0226L	3404.0
NALCN	0.0
FGF14	1.0
HTR2A	0.0
NDFIP2	36.0
TNFSF13B	748.0
FNDC3A	3752.0
MLNR	5.0
CDADC1	477.0
CAB39L	581.0
KLF5	70.0
STK24	5064.6
ACP5	52.0
DNAJC3	1396.0
UGGT2	6.0
ARHGEF7	3382.0
FGF9	81.0
SGCG	1.0
PARP4	7973.81
SUPT20H	3050.94
MRPS31	380.0
SLC25A15	181.0
KPNA3	2237.0
FLT1	36.0
RGCC	680.0
VWA8	1365.0
DGKH	433.0
KATNAL1	1794.0
INTS6	2956.61
IRG1	0.0
DHRS12	243.0
MEDAG	0.0
TSC22D1	2687.81
CLN5	337.54
OLFM4	9.0
MSLN	0.0
MGRN1	3479.0
ZNF629	1351.37
TRADD	485.0
HSF4	114.36
