gene_id/transcript_id	SJINF053_211
ITGA2B-005	0.0
ASB4-002	0.0
ASB4-001	0.0
ASB4-003	0.0
GDE1-001	4449.8599
GDE1-005	911.8047
GDE1-002	5257.543
GDE1-003	30.7323
GDE1-004	82.3529
C19orf60-001	391.1965
C19orf60-002	77.551
C19orf60-007	111.9648
C19orf60-005	9.5238
C19orf60-008	1566.3866
C19orf60-004	114.2057
C19orf60-003	1522.7691
C19orf60-006	0.0
CRLF1-001	0.0
CRLF1-002	0.0
CRLF1-005	466.0264
CRLF1-004	8.0032
CRLF1-003	0.0
OSBPL7-001	10582.553
OSBPL7-201	1681.9528
OSBPL7-010	0.0
OSBPL7-004	882.7531
OSBPL7-002	536.8547
OSBPL7-006	455.8623
OSBPL7-009	30.9724
OSBPL7-005	1128.0512
OSBPL7-008	942.2169
OSBPL7-007	149.3397
OSBPL7-202	0.0
TMEM98-009	0.0
TMEM98-002	0.0
TMEM98-003	0.0
TMEM98-004	0.0
TMEM98-005	0.0
TMEM98-001	0.0
TMEM98-007	0.0
TMEM98-008	0.0
TMEM98-006	0.0
YBX2-001	0.0
YBX2-005	0.0
YBX2-006	0.0
YBX2-004	0.0
YBX2-007	0.0
YBX2-003	0.0
YBX2-002	8.0032
KRT33A-001	0.0
MAP3K14-001	15958.7035
MAP3K14-201	187.435
MAP3K14-004	145.1781
MAP3K14-003	1397.1989
MAP3K14-005	114.2857
ABCC8-201	0.0
ABCC8-001	0.0
ABCC8-010	0.0
ABCC8-014	0.0
ABCC8-004	0.0
ABCC8-018	0.0
ABCC8-013	0.0
ABCC8-008	0.0
ABCC8-002	0.0
ABCC8-005	0.0
ABCC8-012	0.0
ABCC8-007	0.0
ABCC8-009	0.0
ABCC8-011	0.0
ABCC8-015	0.0
ABCC8-016	0.0
ABCC8-006	0.0
ABCC8-017	0.0
ABCC8-003	0.0
ABCC8-202	0.0
CACNG3-001	0.0
TMEM132A-002	0.0
TMEM132A-001	0.0
TMEM132A-004	0.0
TMEM132A-015	0.0
TMEM132A-016	0.0
TMEM132A-013	0.0
TMEM132A-007	0.0
TMEM132A-009	0.0
TMEM132A-014	0.0
TMEM132A-006	32.0128
TMEM132A-011	0.0
TMEM132A-008	0.0
TMEM132A-010	0.0
TMEM132A-005	16.0064
AP2B1-018	21.6887
AP2B1-012	0.0
AP2B1-017	0.0
AP2B1-009	0.0
AP2B1-010	0.0
AP2B1-014	0.0
AP2B1-016	0.0
AP2B1-013	0.0
AP2B1-015	0.0
AP2B1-011	15.046
AP2B1-022	13128.1313
AP2B1-005	0.0
AP2B1-006	0.0
AP2B1-007	535.4942
AP2B1-021	0.0
AP2B1-001	0.0
AP2B1-201	4690.5962
AP2B1-008	0.0
AP2B1-020	305.3221
AP2B1-004	0.0
AP2B1-019	48946.6987
AP2B1-202	0.0
TAC1-001	0.0
TAC1-002	0.0
TAC1-003	0.0
TAC1-005	0.0
TAC1-004	0.0
ZNF263-001	5210.084
ZNF263-011	2752.0608
ZNF263-006	369.908
ZNF263-002	1197.1188
ZNF263-007	1520.048
ZNF263-010	90.036
ZNF263-009	1354.2217
ZNF263-008	1297.9592
CX3CL1-001	0.0
CX3CL1-002	0.0
CX3CL1-004	0.0
CX3CL1-003	0.0
SPATA20-001	606.0824
SPATA20-004	3110.6042
SPATA20-010	23.6895
SPATA20-008	1916.1265
SPATA20-003	1178.7115
SPATA20-022	156.7827
SPATA20-012	888.5954
SPATA20-002	0.0
SPATA20-009	0.0
SPATA20-018	12.0048
SPATA20-014	0.0
SPATA20-005	431.2925
SPATA20-021	757.9832
SPATA20-024	0.0
SPATA20-015	0.0
SPATA20-011	0.0
SPATA20-020	0.0
SPATA20-013	41.2965
SPATA20-017	14.2457
SPATA20-006	0.0
SPATA20-007	0.0
SPATA20-019	0.0
SPATA20-025	101.4006
SPATA20-016	9.6839
SPATA20-023	217.447
SPATA20-201	73.8695
CACNA1G-001	0.0
CACNA1G-201	0.0
CACNA1G-027	0.0
CACNA1G-013	0.0
CACNA1G-008	0.0
CACNA1G-023	0.0
CACNA1G-007	0.0
CACNA1G-019	0.0
CACNA1G-031	0.0
CACNA1G-017	0.0
CACNA1G-005	0.0
CACNA1G-033	0.0
CACNA1G-014	0.0
CACNA1G-032	0.0
CACNA1G-012	0.0
CACNA1G-029	0.1601
CACNA1G-011	0.0
CACNA1G-009	0.0
CACNA1G-016	0.0
CACNA1G-028	38.5754
CACNA1G-018	0.0
CACNA1G-004	0.0
CACNA1G-010	0.0
CACNA1G-030	0.0
CACNA1G-024	0.0
CACNA1G-015	0.0
CACNA1G-002	0.0
CACNA1G-026	0.0
CACNA1G-021	0.0
CACNA1G-003	0.0
CACNA1G-020	0.0
CACNA1G-034	0.0
CACNA1G-025	0.0
CACNA1G-035	1.2805
TNFRSF12A-001	0.0
TNFRSF12A-002	16.5666
TNFRSF12A-004	15.4462
TNFRSF12A-005	0.0
TNFRSF12A-006	0.0
TNFRSF12A-003	0.0
TNFRSF12A-007	0.0
DLX6-002	0.0
DLX6-001	0.0
DLX6-003	0.0
MAP3K9-003	0.0
MAP3K9-005	0.0
MAP3K9-006	0.0
MAP3K9-004	23.1293
MAP3K9-001	867.8671
MAP3K9-002	0.0
MAP3K9-201	413.4454
RALA-001	14627.611
RALA-002	41.7767
RALA-003	48.4994
RALA-005	0.0
RALA-004	0.0
BAIAP2L1-001	699.88
BAIAP2L1-002	52.9812
BAIAP2L1-004	0.0
BAIAP2L1-003	0.0
BAIAP2L1-005	53.0612
KDM7A-001	8572.7091
KDM7A-002	5801.0404
KDM7A-003	152.0608
ETV1-201	0.0
ETV1-202	0.0
ETV1-008	0.0
ETV1-003	0.0
ETV1-005	0.0
ETV1-004	0.0
ETV1-007	0.0
ETV1-203	0.0
ETV1-011	0.0
ETV1-001	0.0
ETV1-012	0.0
ETV1-014	0.0
ETV1-009	0.0
ETV1-002	0.0
ETV1-020	0.0
ETV1-019	0.0
ETV1-010	0.0
ETV1-016	0.0
ETV1-022	0.0
ETV1-018	0.0
ETV1-013	0.0
ETV1-021	0.0
ETV1-017	0.0
AGK-001	7060.7443
AGK-008	38.1753
AGK-002	929.5718
AGK-005	25.6102
AGK-003	0.0
AGK-009	0.0
AGK-004	0.0
AGK-007	17.9272
AGK-010	0.0
AGK-006	171.2685
AGK-201	0.0
ALDH3B1-001	1031.6927
ALDH3B1-007	17.8471
ALDH3B1-006	0.0
ALDH3B1-002	1221.5286
ALDH3B1-003	755.2621
ALDH3B1-201	90.6763
ALDH3B1-010	0.0
ALDH3B1-004	273.2293
ALDH3B1-009	0.0
ALDH3B1-005	371.2685
TTC22-001	84.5938
TTC22-002	112.2849
TTC22-003	0.0
TTC22-005	0.0
TTC22-004	19.2077
PHTF2-006	0.0
PHTF2-002	0.0
PHTF2-003	11810.5642
PHTF2-004	167.7471
PHTF2-201	206.4026
PHTF2-001	0.0
PHTF2-010	504.2017
PHTF2-005	239.7759
PHTF2-007	71.3085
PHTF2-011	7.8431
PHTF2-009	0.0
PHTF2-008	13.4454
CCL26-001	0.0
CCL26-002	0.0
FARP2-001	1149.98
FARP2-002	167.507
FARP2-022	0.0
FARP2-014	5227.2909
FARP2-007	109.964
FARP2-017	0.0
FARP2-021	0.0
FARP2-008	0.0
FARP2-009	0.0
FARP2-011	0.0
FARP2-003	770.8683
FARP2-012	0.0
FARP2-010	11.7647
FARP2-016	0.0
FARP2-015	28.8115
FARP2-004	0.0
FARP2-005	71.1485
FARP2-013	124.93
FARP2-020	0.0
FARP2-019	0.0
FARP2-006	0.0
FARP2-018	0.0
FARP2-023	636.8948
USH1C-006	0.0
USH1C-001	0.0
USH1C-008	0.0
USH1C-002	0.0
USH1C-003	0.0
USH1C-010	0.0
USH1C-005	0.0
USH1C-009	0.0
USH1C-011	0.0
USH1C-012	0.0
USH1C-007	0.0
GGCT-201	0.0
GGCT-001	1465.3061
GGCT-004	0.0
GGCT-006	0.0
GGCT-008	17.0468
GGCT-007	0.0
GGCT-002	183.6735
GGCT-005	60.8243
DBF4-001	79.6319
DBF4-002	388.7955
DBF4-004	362.7051
DBF4-003	1940.7763
DBF4-006	24.2497
DBF4-005	0.0
DBF4-008	270.6683
DBF4-007	74.1897
TBXA2R-001	208.5634
TBXA2R-003	95.5582
TBXA2R-002	0.0
TBXA2R-004	0.0
IFRD1-001	132.6931
IFRD1-002	4617.447
IFRD1-007	0.0
IFRD1-011	1240.2561
IFRD1-003	655.7023
IFRD1-014	0.0
IFRD1-009	0.0
IFRD1-005	8.8035
IFRD1-006	0.0
IFRD1-013	0.0
IFRD1-016	509.4838
IFRD1-012	113.4854
IFRD1-008	0.0
IFRD1-010	0.0
IFRD1-004	530.7723
IFRD1-201	777.511
IFRD1-202	593.5174
LGALS14-003	0.0
LGALS14-001	0.0
LGALS14-002	0.0
COX10-001	3079.952
COX10-002	150.2201
COX10-003	0.0
COX10-004	122.9292
GTF2IRD1-001	303.8816
GTF2IRD1-005	807.2829
GTF2IRD1-002	0.0
GTF2IRD1-006	0.0
GTF2IRD1-003	107.483
GTF2IRD1-007	0.0
GTF2IRD1-004	117.8872
PAF1-001	11444.2577
PAF1-002	114.4458
PAF1-008	9.6038
PAF1-003	55.6222
PAF1-006	224.0096
PAF1-005	62.425
PAF1-004	30.3321
PAF1-007	56.0224
VPS41-010	249.5398
VPS41-001	6789.2757
VPS41-002	8829.932
VPS41-012	0.0
VPS41-003	621.2085
VPS41-014	0.0
VPS41-006	0.0
VPS41-004	166.2265
VPS41-013	0.0
VPS41-008	11.1244
VPS41-011	0.0
VPS41-007	1642.8171
VPS41-009	0.0
VPS41-005	25.2101
ARHGAP44-009	247.2989
ARHGAP44-001	2796.2385
ARHGAP44-011	0.0
ARHGAP44-007	23.6895
ARHGAP44-010	1006.0824
ARHGAP44-005	0.0
ARHGAP44-003	0.0
ARHGAP44-002	852.1809
ARHGAP44-006	0.0
ARHGAP44-012	0.0
ARHGAP44-013	596.6387
ARHGAP44-201	0.0
ELAC2-001	13619.7679
ELAC2-002	0.0
ELAC2-012	8426.6507
ELAC2-007	1360.064
ELAC2-006	2582.3129
ELAC2-009	22.6491
ELAC2-004	901.0804
ELAC2-003	376.0704
ELAC2-014	1214.966
ELAC2-011	843.5374
ELAC2-010	846.0984
ELAC2-015	0.0
ELAC2-018	345.4182
ELAC2-019	293.7975
ELAC2-020	0.0
ELAC2-017	0.0
ELAC2-016	0.0
ELAC2-013	0.0
ELAC2-021	2797.0388
ELAC2-023	0.0
ELAC2-022	0.0
SCIN-001	10.6443
SCIN-002	7.603
SCIN-007	0.0
SCIN-006	0.0
SCIN-004	5.7623
SCIN-003	0.0
SCIN-005	0.0
SCIN-009	0.0
SCIN-008	0.0
SCIN-010	0.0
ARSD-002	740.8563
ARSD-001	21860.5842
ARSD-004	0.0
ARSD-006	54.5018
ARSD-003	40.8964
ARSD-005	1837.9352
ARSD-007	35.6943
PNPLA4-003	169.988
PNPLA4-002	65.2261
PNPLA4-201	160.064
PNPLA4-202	52.9012
MYH13-001	0.0
MYH13-003	0.0
MYH13-201	0.0
ADIPOR2-001	36034.3337
ADIPOR2-006	33.1333
ADIPOR2-005	280.5122
ADIPOR2-003	17.6871
ADIPOR2-007	8.0032
ADIPOR2-008	0.0
ADIPOR2-004	416.9668
CDKL3-001	0.0
CDKL3-012	0.0
CDKL3-003	0.0
CDKL3-011	0.08
CDKL3-007	0.0
CDKL3-006	0.0
CDKL3-010	0.0
CDKL3-009	0.0
CDKL3-002	0.0
CDKL3-008	26.9708
UPP2-001	0.0
UPP2-004	0.0
UPP2-003	0.0
UPP2-002	0.0
PRSS21-001	0.0
PRSS21-002	0.0
PRSS21-004	0.0
PRSS21-003	8.0032
PRSS21-006	0.0
PRSS21-007	0.0
PRSS21-005	0.0
PRSS21-009	0.0
PRSS21-010	0.0
PRSS21-008	0.0
MARK4-001	10224.0096
MARK4-002	486.8347
MARK4-010	118.6875
MARK4-007	344.8579
MARK4-003	163.1052
MARK4-009	0.0
MARK4-006	26.8107
MARK4-008	150.1401
MARK4-005	10.1641
MARK4-201	0.0
MARK4-202	0.0
PROM1-201	0.0
PROM1-008	137.0948
PROM1-007	3092.8371
PROM1-019	0.0
PROM1-013	0.0
PROM1-001	13683.3133
PROM1-003	17659.944
PROM1-010	40.4962
PROM1-009	227.611
PROM1-004	0.0
PROM1-005	0.0
PROM1-017	8.4834
PROM1-012	15.5262
PROM1-014	18.7275
PROM1-002	9902.0408
PROM1-018	1199.1997
PROM1-015	306.9228
PROM1-011	938.2153
PROM1-202	6660.9844
PROM1-203	24212.1649
CCDC124-004	3069.5478
CCDC124-002	64.1857
CCDC124-001	175.8303
CCDC124-003	27.7711
CEACAM21-004	0.0
CEACAM21-005	269.8679
CEACAM21-002	1151.5806
CEACAM21-003	312.8451
CEACAM21-001	626.8107
CEACAM21-009	1535.8143
CEACAM21-010	144.6979
PAFAH1B1-012	31.8527
PAFAH1B1-001	44989.7559
PAFAH1B1-008	62.9052
PAFAH1B1-009	81.6327
PAFAH1B1-006	2577.511
PAFAH1B1-003	22.3289
PAFAH1B1-007	232.7331
PAFAH1B1-004	28.0912
PAFAH1B1-010	283.8735
PAFAH1B1-005	11.7647
PAFAH1B1-011	0.0
PAFAH1B1-014	1033.8535
PAFAH1B1-013	471.6287
NOS2-001	0.0
NOS2-201	0.0
DNAH9-001	0.0
DNAH9-002	7.8431
DNAH9-003	0.0
DNAH9-010	0.0
DNAH9-005	0.0
DNAH9-006	0.0
DNAH9-012	0.0
DNAH9-015	0.0
DNAH9-004	0.0
DNAH9-008	0.0
DNAH9-011	0.0
DNAH9-016	0.0
DNAH9-017	0.0
DNAH9-014	0.0
DNAH9-201	0.1601
KIAA0100-002	1114.7659
KIAA0100-001	36672.6691
KIAA0100-201	93765.6663
KIAA0100-011	116.0464
KIAA0100-004	1561.8247
KIAA0100-006	16.7267
KIAA0100-009	115.4062
KIAA0100-015	143.8175
KIAA0100-013	571.3485
KIAA0100-005	114.8459
KIAA0100-010	694.3577
KIAA0100-008	0.0
KIAA0100-012	372.7891
KIAA0100-007	133.3333
KIAA0100-003	41.1365
KIAA0100-014	328.1313
SLC13A2-001	0.0
SLC13A2-002	0.0
SLC13A2-005	0.0
SLC13A2-006	0.0
SLC13A2-201	0.0
SLC13A2-003	0.0
SLC13A2-004	0.0
GAS7-002	0.0
GAS7-024	0.0
GAS7-017	42813.1253
GAS7-003	113994.7179
GAS7-010	0.0
GAS7-008	28.9716
GAS7-019	0.0
GAS7-012	306.3625
GAS7-011	0.0
GAS7-022	3125.4102
GAS7-013	0.0
GAS7-004	0.0
GAS7-016	407.1228
GAS7-007	0.0
GAS7-006	0.0
GAS7-005	0.0
GAS7-009	0.0
GAS7-018	0.0
GAS7-001	540.8563
TRAPPC6A-002	406.8027
TRAPPC6A-001	461.3846
TRAPPC6A-005	38.8956
TRAPPC6A-003	34.7339
TRAPPC6A-004	66.5066
MATK-003	697.8792
MATK-002	123.6495
MATK-001	0.0
MATK-004	0.0
MATK-008	245.9384
MATK-009	0.0
MATK-006	314.5258
MATK-010	0.0
MATK-014	0.0
MATK-005	0.0
MATK-011	0.0
MATK-007	32.573
MATK-012	0.0
MATK-013	0.0
MATK-201	0.0
MATK-202	218.0872
CEACAM7-001	0.0
CEACAM7-002	0.0
CEACAM7-004	0.0
CEACAM7-003	0.0
CD79B-001	5215.6863
CD79B-004	247.9392
CD79B-002	4921.6487
CD79B-005	0.0
CD79B-003	74.8299
CD79B-006	24.0896
SCN4A-201	244.0976
SCN4A-001	244.0976
SCN4A-002	8.0032
SCN4A-003	0.0
ST7L-004	364.8659
ST7L-001	802.6411
ST7L-003	0.0
ST7L-006	164.1457
ST7L-020	29.6118
ST7L-008	0.0
ST7L-011	138.0552
ST7L-024	39.6959
ST7L-014	0.0
ST7L-007	203.2813
ST7L-023	0.0
ST7L-013	0.0
ST7L-015	0.0
ST7L-019	0.0
ST7L-016	20.8884
ST7L-022	40.2561
ST7L-026	0.0
ST7L-028	144.938
ST7L-009	50.5802
ST7L-021	119.6479
ST7L-002	116.0464
ST7L-005	0.0
ST7L-012	0.0
ST7L-027	116.3665
ST7L-017	36.6547
ST7L-010	0.0
ST7L-025	8.8836
ST7L-018	0.0
TKTL1-001	724.2097
TKTL1-002	0.0
TKTL1-006	0.0
TKTL1-005	20.088
TKTL1-009	0.0
TKTL1-003	0.0
TKTL1-007	0.0
TKTL1-004	8.0032
PAX6-002	0.0
PAX6-011	0.0
PAX6-004	0.0
PAX6-005	0.0
PAX6-001	0.0
PAX6-003	0.0
PAX6-009	0.0
PAX6-008	0.0
PAX6-201	0.0
PAX6-012	0.0
PAX6-013	0.0
PAX6-016	0.0
PAX6-010	0.0
PAX6-006	0.0
PAX6-014	0.0
PAX6-017	8.0032
PAX6-015	0.0
PAX6-007	0.0
PAX6-021	0.0
PAX6-020	0.0
PAX6-022	0.0
PAX6-028	0.0
PAX6-025	0.0
PAX6-027	0.0
PAX6-023	0.0
PAX6-030	0.0
PAX6-029	6.0024
PAX6-019	18.2473
PAX6-024	0.0
PAX6-026	0.0
PAX6-202	1304.2817
RPUSD1-001	1952.7811
RPUSD1-004	1414.2457
RPUSD1-010	312.3649
RPUSD1-009	0.0
RPUSD1-005	795.7583
RPUSD1-006	0.0
RPUSD1-002	365.1861
RPUSD1-003	1258.4234
RPUSD1-008	44.7379
RPUSD1-007	707.2429
RHBDF1-001	291.7967
RHBDF1-005	18.7275
RHBDF1-012	0.0
RHBDF1-013	54.3417
RHBDF1-008	0.0
RHBDF1-010	0.0
RHBDF1-011	21.0484
RHBDF1-009	0.0
RHBDF1-007	22.8091
RHBDF1-003	19.0476
RHBDF1-006	28.4114
LUC7L-003	0.0
LUC7L-001	617.9272
LUC7L-007	1811.0444
LUC7L-002	436.4946
LUC7L-009	786.3145
LUC7L-004	505.4022
LUC7L-006	4745.2581
LUC7L-020	0.0
LUC7L-016	0.0
LUC7L-015	0.0
LUC7L-018	0.0
LUC7L-012	1199.4398
LUC7L-008	3114.0456
LUC7L-011	31.1325
LUC7L-017	24.89
LUC7L-013	866.7467
LUC7L-005	11488.1152
LUC7L-010	0.0
LUC7L-019	18.3273
LUC7L-014	1637.6951
LUC7L-201	0.0
CACNA2D2-002	0.0
CACNA2D2-003	501.4806
CACNA2D2-007	0.0
CACNA2D2-001	61.8647
CACNA2D2-008	331.4926
CACNA2D2-005	0.0
CACNA2D2-006	0.0
CACNA2D2-004	9.5238
BAIAP3-001	0.0
BAIAP3-002	313.5654
BAIAP3-007	0.0
BAIAP3-004	73.7895
BAIAP3-010	10.004
BAIAP3-011	0.0
BAIAP3-005	117.1669
BAIAP3-012	0.0
BAIAP3-008	0.0
BAIAP3-015	0.0
BAIAP3-014	19.2077
BAIAP3-013	0.0
BAIAP3-006	0.0
BAIAP3-009	23.5294
BAIAP3-003	0.0
BAIAP3-201	131.3325
TSR3-001	3263.1453
TSR3-002	258.0232
PIGQ-002	3856.6627
PIGQ-011	0.0
PIGQ-001	2801.2805
PIGQ-005	0.0
PIGQ-004	3782.393
PIGQ-015	79.1517
PIGQ-006	87.555
PIGQ-007	115.7263
PIGQ-003	1097.2389
PIGQ-009	1012.405
PIGQ-010	840.6563
PIGQ-008	1737.0148
PIGQ-012	21.6086
PIGQ-014	0.0
PIGQ-016	16.0064
PIGQ-013	37.455
CRAMP1L-201	113398.8796
CRAMP1L-001	6613.2053
CRAMP1L-006	1126.6106
CRAMP1L-007	256.9028
CRAMP1L-008	674.8299
CRAMP1L-009	293.2373
CRAMP1L-004	178.9516
CRAMP1L-005	0.0
TEAD3-001	0.0
TEAD3-005	29.7719
TEAD3-002	2.2409
SELE-001	0.0
SELE-004	0.0
SELE-003	0.0
SELE-005	0.0
SELE-002	0.0
SELE-006	0.0
SELE-007	0.0
DNAJC11-002	1387.595
DNAJC11-001	9090.9164
DNAJC11-009	0.0
DNAJC11-003	0.0
DNAJC11-006	22.569
DNAJC11-005	807.9232
DNAJC11-007	11.2045
DNAJC11-004	0.0
DNAJC11-011	327.2509
DNAJC11-008	0.0
DNAJC11-010	503.0812
FMO3-001	0.0
FMO3-002	0.0
FMO3-003	0.0
FMO3-004	0.0
FMO3-005	0.0
FMO3-006	0.0
MYLIP-002	7873.7095
MYLIP-001	3834.974
NOX1-003	0.0
NOX1-201	0.0
NOX1-002	0.0
NOX1-001	0.0
NOX1-004	0.0
E2F2-001	8059.7839
E2F2-002	143.4974
PSMB1-001	7640.9764
PSMB1-002	2242.9772
SYN1-001	0.0
SYN1-002	72.0288
JARID2-001	73466.5866
JARID2-201	2238.6555
JARID2-002	77.0708
CDKL5-001	0.0
CDKL5-002	0.0
CDKL5-004	29.5318
CDKL5-008	5.9224
CDKL5-005	1645.2181
CDKL5-006	8.0032
CDKL5-009	0.0
CDKL5-007	0.0
CAMK1G-001	0.0
CAMK1G-002	0.0
CAMK1G-003	0.0
CAMK1G-004	0.0
CDK11A-008	0.0
CDK11A-010	197.0388
CDK11A-003	70.4282
CDK11A-004	8.6435
CDK11A-005	318.1273
CDK11A-027	0.0
CDK11A-011	169.988
CDK11A-001	8921.2485
CDK11A-002	288.9956
CDK11A-021	0.0
CDK11A-025	32.413
CDK11A-022	873.4694
CDK11A-024	553.7415
CDK11A-017	1165.8263
CDK11A-020	1053.7815
CDK11A-007	1600.5602
CDK11A-013	0.0
CDK11A-018	203.9216
CDK11A-019	724.2897
CDK11A-016	2556.0624
CDK11A-023	0.0
CDK11A-014	300.04
CDK11A-026	0.0
NADK-003	10156.9428
NADK-002	5539.4158
NADK-017	2368.1473
NADK-001	731.8928
NADK-006	528.6915
NADK-005	208.2433
NADK-016	51.5406
NADK-009	1431.2125
NADK-013	504.1216
NADK-004	24.0096
NADK-014	321.2485
NADK-007	844.0976
NADK-015	1735.4942
NADK-008	197.2789
NADK-011	365.8263
NADK-010	236.2545
NADK-012	69.6279
TFAP2B-002	0.0
TFAP2B-001	0.0
TFAP2B-003	0.0
TFAP2D-001	0.0
TFAP2D-002	0.0
DLEC1-001	213.7655
DLEC1-201	49.6999
DLEC1-002	144.6178
DLEC1-005	0.0
DLEC1-004	0.0
DLEC1-008	11.2845
DLEC1-007	29.3717
CYTH3-001	17361.5046
CYTH3-201	0.0
CYTH3-010	0.0
CYTH3-003	0.0
CYTH3-009	199.7599
CYTH3-005	152.381
CYTH3-006	133.4134
CYTH3-002	0.0
CYTH3-008	0.0
CYTH3-007	32.6531
CYTH3-004	199.5198
ADAM22-001	0.0
ADAM22-004	0.0
ADAM22-008	0.0
ADAM22-003	171.9088
ADAM22-002	596.3986
ADAM22-009	0.0
ADAM22-006	0.0
ADAM22-005	0.0
ADAM22-007	0.0
ADAM22-012	8.0032
ADAM22-010	0.0
SYPL1-001	220.2481
SYPL1-002	21511.3245
SYPL1-007	339.0156
SYPL1-005	344.0576
SYPL1-004	234.4938
SYPL1-003	24.0096
CYB561-001	535.5742
CYB561-005	0.0
CYB561-201	0.0
CYB561-009	37.7751
CYB561-006	0.0
CYB561-013	55.2221
CYB561-012	0.0
CYB561-018	0.0
CYB561-011	0.0
CYB561-021	0.0
CYB561-007	0.0
CYB561-015	0.0
CYB561-008	206.2425
CYB561-002	9.6839
CYB561-016	64.986
CYB561-019	0.0
CYB561-020	0.0
CYB561-010	0.0
CYB561-004	0.0
CYB561-014	0.0
CYB561-017	18.8876
SPAG9-001	17625.9304
SPAG9-002	9145.7383
SPAG9-023	0.0
SPAG9-005	0.0
SPAG9-003	0.0
SPAG9-016	600.4002
SPAG9-021	1678.1112
SPAG9-022	0.0
SPAG9-007	1610.5642
SPAG9-011	0.0
SPAG9-020	1623.6094
SPAG9-012	0.0
SPAG9-010	50.9804
SPAG9-013	0.0
SPAG9-019	45.7783
SPAG9-014	458.9036
SPAG9-017	312.7651
SPAG9-018	18.3273
SPAG9-004	2994.958
SPAG9-015	16.5666
SPAG9-024	0.0
SPAG9-201	0.0
CELSR3-001	470.028
CELSR3-002	0.0
CELSR3-004	21.6887
CELSR3-003	52.501
AASS-006	2070.028
AASS-003	61.6246
AASS-001	2278.7515
AASS-007	0.0
AASS-005	73.1493
AASS-004	927.6511
AASS-002	159.0236
PLEKHG6-001	0.0
PLEKHG6-005	160.064
PLEKHG6-003	0.0
PLEKHG6-004	0.0
PLEKHG6-008	0.0
PLEKHG6-002	8.0032
PLEKHG6-007	0.0
PLEKHG6-009	0.0
PLEKHG6-006	0.0
SS18L2-201	569.0276
SS18L2-001	0.0
SS18L2-002	95.2381
MPND-001	170.8683
MPND-002	355.5822
MPND-008	0.0
MPND-004	135.6543
MPND-006	44.4178
MPND-005	203.2813
MPND-003	1985.5142
MPND-007	19.5278
MGST1-201	0.0
MGST1-016	0.0
MGST1-002	0.0
MGST1-202	0.0
MGST1-001	0.0
MGST1-008	0.0
MGST1-004	0.0
MGST1-011	0.0
MGST1-005	0.0
MGST1-012	0.0
MGST1-015	0.0
MGST1-009	0.0
MGST1-017	0.0
MGST1-010	0.0
MGST1-007	0.0
MGST1-006	8.0032
MGST1-003	0.0
MGST1-013	24.0096
MGST1-014	0.0
CRY1-001	7182.2329
CRY1-005	221.9288
CRY1-004	126.5306
CRY1-003	0.0
CRY1-002	1136.7747
PGLYRP1-001	24.0096
NFIX-201	0.0
NFIX-003	2042.417
NFIX-001	582.6331
NFIX-009	0.0
NFIX-006	0.0
NFIX-005	0.0
NFIX-011	0.0
NFIX-007	0.0
NFIX-002	495.7983
NFIX-004	0.0
NFIX-012	0.0
NFIX-008	0.0
NFIX-010	0.0
NFIX-013	192.477
ST3GAL1-201	16454.7419
ST3GAL1-005	67.547
ST3GAL1-002	30.012
ST3GAL1-006	31.3725
ST3GAL1-010	21.9288
ST3GAL1-007	187.6751
ST3GAL1-001	55780.9524
ST3GAL1-014	48.0192
ST3GAL1-012	68.2673
ST3GAL1-004	48.0192
ST3GAL1-003	2218.2473
ST3GAL1-013	30.1721
ST3GAL1-011	0.0
ST3GAL1-008	18.9676
ST3GAL1-009	864.5058
MMP25-001	542.2169
MMP25-003	37.455
MMP25-004	103.8816
MMP25-201	0.0
IL32-010	199.5198
IL32-001	0.0
IL32-201	0.0
IL32-004	0.0
IL32-018	58.1032
IL32-024	0.0
IL32-009	246.6587
IL32-021	0.0
IL32-019	0.0
IL32-015	0.0
IL32-008	0.0
IL32-022	109.3237
IL32-027	84.2737
IL32-020	9.3637
IL32-012	557.423
IL32-007	0.0
IL32-013	289.7159
IL32-016	0.0
IL32-003	0.0
IL32-006	0.0
IL32-005	10.5642
IL32-014	0.0
IL32-002	40.6563
IL32-017	0.0
IL32-023	0.0
IL32-029	127.2509
IL32-011	0.0
IL32-026	0.0
IL32-028	0.0
IL32-025	0.0
IL32-033	0.0
IL32-032	108.0432
IL32-031	0.0
IL32-030	0.0
IL32-202	0.0
PKD1-001	23365.5862
PKD1-043	0.0
PKD1-002	19687.475
PKD1-012	0.0
PKD1-014	0.0
PKD1-021	38.6555
PKD1-009	318.8475
PKD1-023	1618.8876
PKD1-024	364.6259
PKD1-016	79.6319
PKD1-019	52.581
PKD1-018	0.0
PKD1-008	0.0
PKD1-015	0.0
PKD1-017	0.0
PKD1-010	116.5266
PKD1-020	87.9552
PKD1-022	119.7279
PKD1-005	1515.7263
PKD1-007	5789.916
PKD1-011	0.0
PKD1-004	543.0972
PKD1-040	0.0
PKD1-027	393.6775
PKD1-029	282.1128
PKD1-037	274.7499
PKD1-041	27.3709
PKD1-033	155.7423
PKD1-032	67.8671
PKD1-044	0.0
PKD1-042	94.4378
PKD1-034	0.0
PKD1-039	515.7263
PKD1-028	0.0
PKD1-025	0.0
PKD1-038	276.8307
PKD1-031	0.0
PKD1-030	83.6335
PKD1-035	0.0
PKD1-036	0.0
