gene_id	SJINF053_211
FRY	2007.6864
PICALM	6948.5861
NSF	2825.1928
GLI2	0.0
CLASP1	4678.2776
MRPS34	465.2956
NOTCH3	39.8458
CLNS1A	1479.4344
PPP2R2C	0.0
TEAD2	16.9537
EED	787.9177
CDHR2	19.3059
SNCB	0.0
TSG101	1129.8201
C17orf85	8931.8766
ATP2A3	27442.1594
CA12	2.5707
MGLL	897.1722
NTN4	1.2853
BCS1L	554.6787
NUAK1	82.2622
DPP8	3980.7198
SLC24A1	562.2108
ZNF532	118.2519
SCARF1	628.5347
LMAN1	3212.0823
HACD3	1055.2699
IPCEF1	291.7738
ZZEF1	10804.6272
NOX3	1.2853
ENO1	17958.8689
SLC12A1	23.1362
MYDGF	419.0231
ANO8	1406.1697
TUBE1	579.6915
ARHGEF10L	89.9743
TXK	1190.2314
WSCD2	1.2853
KCNQ2	66.838
TACR2	11.5681
ACTR6	543.7018
TIPIN	200.5141
SRI	514.1388
EIF4G3	9550.1285
NUP37	312.3393
SEMA3A	66.838
GTSE1	750.6427
SEMA3C	2.5707
TTC38	777.635
ACAT1	582.2622
GRAMD4	16533.419
CELSR1	1215.9383
WNT8B	6.4267
ZNF638	9325.1928
SLC25A40	982.6093
TIMM21	376.6067
ADD2	5174.8072
FGF4	0.0
RASAL2	290.4884
VPS9D1	710.0514
ZNF37A	1942.1594
MARK3	4286.6324
SLC25A3	8596.401
FNDC3B	356.0411
FOSL2	32237.7892
CACNG5	0.0
CACNG4	5.1414
FRYL	7892.0308
TMEM131	6242.9306
FSCN1	625.964
ACTB	113140.7198
MOCOS	1.2853
PLD1	1304.6272
ATP12A	0.0
WDR62	1219.7943
DLG1	2904.8715
RAB7A	4922.8792
BCAP29	1475.6427
SEC31B	3789.6401
SART3	3186.3753
ARHGAP15	1484.5758
TUBA3D	14.1388
PAX2	0.0
EXOSC7	271.2082
KIFAP3	825.1928
MKRN2	1695.3728
MCM6	2937.018
REXO2	375.3213
RBM7	780.4242
RBMS2	1080.8869
BAZ2A	16861.2725
PTPN23	4286.6324
MLH1	1434.4473
UNG	737.7892
FMO4	145.2442
KLHL20	1165.8098
RGS11	5.1414
SLC46A1	193.3162
PLXNA2	568.1234
SPAG5	2215.2057
ANKRD13A	6366.6324
TPD52	442.9434
ACACB	311.054
TRAF4	1064.7558
PAG1	11084.8329
GPATCH1	690.2314
ICAM3	598.8432
NT5C2	6442.8535
MCAM	15.4242
GPC4	206.9409
MBNL3	5299.4859
CAMSAP3	6.4267
RAP1GAP	12.8535
XAB2	2375.3213
ARHGEF1	19928.0206
STXBP2	3567.455
MAP2K7	1680.437
NMRK2	0.0
DGKD	34174.8072
CTTNBP2	1.2853
ACTL6B	0.0
RARB	46.2725
TOP2B	48293.0591
TM9SF3	10577.1208
NFKB2	2061.6967
UBE2T	78.4062
PPP1R12B	1972.3265
DNAJC10	6275.0643
GTF3C1	7944.7301
IL4R	2185.09
USP33	4557.8406
PAK3	0.0
CAPN6	0.0
DCX	0.0
SNRPA	978.1491
SPAG6	2177.3779
EXOSC5	206.9409
DYNC1I2	3301.5681
APBB1IP	6061.6967
LRCH4	6691.1054
FAM76B	3001.2853
SIRT6	555.2699
TYR	0.0
POLD3	1344.473
ACTN2	0.0
CAPZB	5078.4062
GPR137B	82.2622
NAALAD2	149.1003
JADE1	2595.1028
SLC25A43	451.1568
UBE2A	3343.0077
FGFR1	475.5784
FKBP6	0.0
SMC1B	44.9871
FBLN1	25.7069
ITGA8	149.1003
CST7	206.9409
MAP2	8.9974
PIAS2	1625.964
AMPH	2.5707
ARAF	2829.0488
MCCC1	1460.1542
LAMP3	5.1414
FAP	1.2853
NEBL	32.1337
ACER3	2233.9332
UBE2K	3034.7044
PIK3C3	4682.5193
N4BP2	6106.6838
TIGAR	362.4679
TULP3	523.1362
SYNJ2	3056.5553
ADCY2	0.0
PPP2R5C	8584.4859
PMS2P1	209.4216
RBFOX1	0.0
GNB1	20098.9717
HOXA9	8442.0437
EDN1	8.9974
MLLT10	6681.2339
ZCWPW1	312.0308
ADCYAP1R1	0.0
FGF20	0.0
P2RY10	224.9357
ITM2A	1910.0257
NRD1	8875.3856
VDAC3	1557.8406
PCM1	14163.2391
TNRC6C	1392.1851
CBFA2T2	2970.437
BRINP1	0.0
ITCH	4257.0694
PKD2L2	5.1414
TP53INP2	1250.6427
SDF4	2745.5013
MYH7B	106.6838
BPIFB2	0.0
TP73	356.8895
TOLLIP	1587.4036
UBE2D4	312.1208
CLUL1	0.0
RUNX1T1	0.0
CDH17	0.0
THOC1	2334.1902
FKBP7	69.4087
OSBPL6	1.2853
SLC1A3	19.2802
XRCC5	14731.3625
LXN	86.1183
SP140	172.455
MKNK1	3703.0848
TNS1	1186.3753
REXO1	3742.4807
SAR1A	2430.5913
CDC14A	1463.7918
RAPGEF3	349.2031
CEACAM1	142.6735
SENP1	1260.9254
DUSP13	2.5707
CIC	9691.5167
LIPE	289.2031
FDFT1	4062.982
PAFAH1B3	126.9923
OPHN1	62.982
AFM	0.0
KIF22	2385.2057
SCGN	0.0
LRRC16A	14.1388
PGM1	882.8278
DDX1	2633.6761
DNM2	15926.9666
EPB41L2	27808.4833
RIMS1	0.0
MOXD1	30.8483
STX7	5277.635
RABL2B	1295.5013
KEAP1	2224.9357
DDX43	10.2828
PTPRH	5.1414
DCT	20.5656
SLC35C2	2248.072
CRYBG3	179.0746
EPHA6	0.0
SCTR	0.0
RFX3	1550.1285
RIF1	6097.6864
RAB21	3033.419
SLC4A4	154.2416
SMARCA2	12066.838
RDH8	0.0
SESN1	1786.0925
MID2	0.0
PIH1D3	0.0
COL5A3	52.6992
SRCAP	13707.9306
KIAA0020	1077.1208
CPB2	3.856
CHRNA3	751.928
KCNN2	0.0
CNOT4	916.4524
PSEN1	4985.8612
CPOX	895.8869
CLDND1	1708.2262
MOK	272.4936
HSP90AA1	46016.0925
RBL1	1228.7404
DLGAP4	3774.8072
IGSF9B	12.8535
CFHR2	0.0
CROCCP3	767.4293
NDC80	485.8612
AP4E1	1976.8638
RSBN1	2185.09
MAGI3	123.3933
CXCL2	32.1337
AFP	0.0
COL4A4	28.2776
TCF7	1456.2982
OSTM1	1440.874
CDH7	0.0
IMPG2	38.5604
PCNP	3327.7506
EXD2	35.9897
ARG2	37.8792
MEF2C	24735.1542
PTPRC	45046.2725
CACNA1S	0.0
PKP1	0.0
UBA5	2655.4113
STK17B	13048.8432
CDC14B	32.1337
ZNF510	1061.6967
LRP2	1.2853
ZNF506	1006.1954
JMJD4	700.3985
DUSP12	393.3162
AACS	1290.4884
KIAA0141	3863.7532
SLC13A1	0.0
CADPS2	0.0
PCDHB4	0.0
PCDHA6	1.2853
PCDHGA2	5.1414
HSPB11	471.7224
PHLPP1	6533.419
ATP8B1	96.9409
IL12RB2	8892.0308
SMARCD3	55.7841
WDR70	1107.9692
FYB	2311.054
MPP4	0.0
STRADB	732.3136
BZW1	12267.7378
PGR	0.0
C1QTNF3	315.0643
ME2	2924.1645
C5orf22	1089.9743
CCNT2	5593.8303
FAM135A	1042.4165
COL19A1	1562.982
EPB41L3	39.8458
COBLL1	95.1157
DLG3	528.2776
KCNK2	0.0
SERTAD4	0.0
TRAF5	4962.7249
MRPL22	204.3702
GEMIN5	1452.4422
OPRK1	29.563
NFE2L1	5323.9075
SEMA5B	14.1388
GSK3B	4188.946
ITGB5	185.09
ERC1	2610.5398
XPO1	19278.5347
LINC01587	0.0
RNF13	1464.0103
TRPM3	10.2828
PALB2	526.9923
DOPEY1	3292.0694
LYRM2	1173.8946
BCKDHB	551.4139
KAT6A	8984.5758
ZCCHC6	3034.7044
ULK2	1271.2082
GRHL2	2.5707
TNPO1	10268.6375
PLOD1	1700.5141
P2RX5	281.9152
ITGAE	1507.1851
DIS3	2878.0077
PIBF1	730.0771
TDRD3	727.5064
AC000111.6	0.0
NUFIP1	260.9254
PDS5B	3619.5373
OXCT1	775.0643
RRAGB	607.9692
EPYC	0.0
CYLD	12190.2314
SLC27A5	185.8612
ZNF324	1199.4344
ZNF671	917.7378
ZNF416	170.9512
ZNF586	507.982
ZNF446	823.2776
ZNF264	1879.1774
RPS5	3780.2057
FAT1	1.2853
YTHDC1	5384.3188
CHMP2B	758.3548
SMAP2	6920.3085
PPIE	1021.8509
ZMPSTE24	1721.0797
STARD7	6678.9589
NOA1	1673.5219
REST	6795.6298
HAL	250.6427
SSH1	3128.5347
GSTP1	1519.2802
APLP2	7426.7352
KIAA1467	699.2288
SLCO1A2	0.0
WBP11	4167.0951
EIF3I	2323.9075
NKAIN1	2.5707
COL16A1	0.0
TXLNA	5327.7635
APOB	0.0
NCOA1	5407.455
AGBL5	1064.473
EFR3B	156.8123
KIF3C	497.4293
RAB10	3451.1568
GCKR	0.0
HADHA	5978.1491
MAPRE3	30.8483
CAD	4681.2339
CD59	281.491
CD82	2740.3599
BCORL1	1521.8509
ATRX	9732.6478
AK6	206.491
FCN1	334.1902
MYNN	1155.7069
MECOM	7.7121
SCAMP1	1462.7249
PREP	1942.7249
HACE1	1017.9949
SEH1L	2127.7378
WDR47	1619.5373
WDFY1	3016.7095
OVGP1	92.545
SLC25A24	2359.2288
MAP3K4	2294.2031
PILRA	370.0386
IGSF9	79.6915
ABCB1	122.108
ZNF213	759.6401
AKR1B1	1156.8123
CPNE3	2570.6941
RRN3	2468.2776
CTTN	883.0334
WNT11	0.0
MTIF2	1104.1131
DDHD2	2280.2057
TTC39A	35.9897
EPS15	5517.9949
ORC1	500.0
MGST2	213.3805
CHERP	3573.8046
ATG16L1	1425.4499
USP40	2093.8303
POMGNT1	1499.0231
RAD54L	393.6761
MAST2	1402.3136
DNAJA1	3529.563
B4GALT1	3262.2108
CHMP5	492.2879
NFX1	1287.9177
AQP6	1.2853
DIMT1	1362.4679
IPO11	690.6298
FOLH1	0.0
EIF2AK1	4885.2699
NME8	2.5707
EPDR1	979.4344
SNX10	1309.7686
SEPHS1	1673.5219
MRPL28	679.9486
HBQ1	0.0
ITPKC	618.2519
CEACAM6	0.0
FAT2	11.928
RBM22	3733.9332
TMED2	3982.4293
ERO1LB	1953.7275
ZFAND6	1556.5553
HSD17B2	0.0
TXLNG	1388.1748
PPEF1	3.856
LAT2	17376.6067
HUWE1	17645.2442
ZW10	791.7738
ALG9	866.2725
MYBPC2	201.7995
NOX4	0.0
ACOX3	525.7069
MTMR2	1417.7378
PPP1R15A	14028.2776
HSD17B14	0.0
TRIP6	349.6144
ACHE	10.2828
FTL	4470.5527
SRRT	5766.0668
BAX	1154.2416
NLK	1442.1594
PIGS	3159.383
ADAMTS2	1.2853
TMPRSS11E	0.0
ATXN7L3	5570.6941
PGS1	2075.8355
PSMC5	2640.6684
UIMC1	1042.4165
CETP	7.7121
MMP2	12.8535
MT3	0.0
LPCAT2	3529.0746
GNAO1	2.5707
OGFOD1	1245.3985
SH3BP2	6329.0488
NOP14	2174.5373
ADD1	16767.3522
L2HGDH	199.0746
TXNDC16	497.4293
C14orf166	2003.5347
NID2	56.8766
GMCL1	1817.4807
SF3B2	9731.3625
KLHL42	2661.9537
GNAS	25721.0797
DNM1L	4694.9486
PTHLH	0.0
PHACTR3	654.2416
ERGIC2	884.2031
TFAP2C	2.5707
AURKA	240.3599
CASS4	203.0848
PIR	1.2853
AAMDC	55.4756
RFX2	1507.7121
METTL2A	328.9717
SULT2B1	0.0
ALG6	798.2005
CNOT3	3223.2262
GP6	3.856
PTPN4	1025.7069
DDX18	4476.8638
KHSRP	8610.5398
GNA11	859.5116
ASAP3	122.108
EDEM2	976.8638
DNMT3B	744.2159
REM1	0.0
TPX2	1952.4422
FER1L4	16.7095
PDRG1	291.2596
EPB41L1	16.7095
SLC15A1	0.0
DOCK9	215.9383
ANKRD10	5160.6684
TGDS	372.7506
DOCK3	3.856
C3orf18	77.1208
COQ9	827.7635
TMEM40	0.0
KIF9	353.8817
ARHGAP28	0.0
CRLS1	736.5039
DEFB127	0.0
PPP1R13B	154.2416
ATRN	3304.6272
SMOX	278.9203
SIGLEC1	6.4267
FKBP1A	3383.7275
NSFL1C	1722.018
SLC4A11	12.8535
C20orf194	5221.0797
ZNF343	549.1388
EBF4	12.8535
CPXM1	4539.8458
MAVS	7246.7866
LZTS3	33.419
F11	0.0
XRN2	5697.8149
KIZ	933.162
DYNLL1	1065.5527
TESC	14.1388
SNX5	3199.2288
RPL6	9098.6118
SIRPG	123.3933
MAPKAPK5	2501.4781
P2RX7	1624.6787
ESF1	593.8303
RBBP9	461.4396
ANAPC5	11615.6812
SLC23A2	3601.5424
SLC8B1	1384.3188
TMEM230	2168.3805
DZANK1	230.0771
KDM2B	7771.6067
CFAP61	2.5707
LHX5	0.0
TASP1	375.3213
OAS1	676.0925
GCN1L1	11606.6838
RPLP0	18089.4602
PXN	799.7815
SIRT4	12.8535
RPH3A	0.0
KIF16B	984.5758
TRMT6	664.5244
CHGB	1.2853
PEBP1	2125.964
TBX5	0.0
BRAP	1240.3599
ERP29	3095.7584
NOS1	1.2853
FUS	13105.3985
IGBP1	1368.8946
FXYD5	2402.3136
ZNF302	1642.6735
GRAMD1A	5438.3033
FXYD3	1.2853
HEPH	6.4267
CDIP1	713.3676
CMTM1	136.2468
KCNH4	41.1311
GANAB	15487.1465
GMIP	5330.3342
RBM41	1179.9486
BIRC5	449.8715
LAG3	95.1157
MLF2	2186.3753
OTUB2	28.1234
DDX24	5074.7044
ZBTB25	1219.1003
NECAP1	1627.2494
ARHGAP4	18509.4216
ANKRD24	33.419
DHX32	225.0257
RCOR1	4602.8278
GPATCH2L	7656.8123
LTBP4	1500.0
BLVRB	104.1131
SLC9A1	818.7661
SPTLC1	1620.3085
PAPOLA	18221.0797
CCNK	1868.3676
PCBP4	97.6864
RGS1	660.6684
YPEL3	3473.0077
MRPS33	141.3882
NDUFB2	389.4087
NUDC	1548.8432
MAEA	3654.2416
ICAM1	259.6401
STRN4	4607.9177
IRAK3	7413.8817
LYZ	2886.8895
SI	0.0
MUL1	883.0334
TFAP4	559.126
PDCD7	1491.0026
SPG21	2361.1825
FETUB	0.0
DNAJB11	2311.054
P3H2	0.0
THPO	0.0
CHRD	1.2853
FLT3LG	111.4267
RAB11FIP3	2082.2622
GNPTG	1128.9589
ZNF268	512.8535
GOLGA3	6789.2031
PABPC4	5347.018
CD209	0.0
CERS4	861.1825
MCOLN1	426.7352
USP48	6343.1877
EFNB1	164.5244
PDPR	12846.491
AARS	4962.7249
GLG1	12453.7275
KIF4A	741.6452
TNRC6A	4735.2185
PLEKHG2	7362.4679
DLL3	24.4216
NAT14	119.5373
PITPNM2	2224.9357
EXOC1	3033.419
RBM27	2416.5681
POU4F3	6.4267
OSBPL8	8194.0874
DTX2	1106.7095
NLRC4	38.5604
PUS7	244.2159
LAMB4	0.0
NRCAM	8.9974
LAMB1	42.4165
SLC26A4	6.4267
SLC26A3	2.5707
DLD	1649.1003
WDR7	1666.7609
TXNL1	804.6915
IL5RA	14.1388
ABCC6	26.9923
CMTM6	6943.6504
ITGA6	610.5398
RAPGEF4	19.2802
pk	7274.9486
SMPX	0.0
FH	1179.9486
SEL1L3	4478.1491
TF	60.4113
CDV3	7064.2674
MYO15A	47.5578
ALKBH5	4188.2134
APOH	0.0
NLRP1	14047.5578
PITPNM3	107.1465
SPAG7	497.4293
ORC6	370.874
ZFHX4	1.2853
SLC17A6	0.0
CPA1	0.0
ZC3HC1	466.581
ESR1	114.3959
RGS17	84.8329
ANGPT2	43.7018
TMEM101	446.0154
CD200	917.7378
CCDC80	41.1311
CMA1	0.0
PSME1	3508.9974
PPP2R3C	1104.0746
HAUS4	1376.6067
JPH4	23.1362
MYH7	0.0
CEBPE	30.8483
SLC7A8	110.5398
OSGEP	2824.3959
SLC22A17	6.4267
RNF31	4667.1722
SCFD1	1327.7635
G2E3	1570.6941
HECTD1	9185.09
HNRNPC	10949.2159
RPGRIP1	20.5656
SUPT16H	8243.9203
TOX4	3006.6324
GEMIN2	127.2494
TGM1	79.6915
TINF2	3731.3625
DAZL	19.2802
TBL1Y	8.9974
SEMA6A	212.7892
TRPM7	4856.0925
TYRO3	65.5527
WDR76	476.8638
CAPN3	723.0977
SNAP23	3755.7841
TBX15	0.0
PHGDH	375.3213
COL9A3	47.5578
EZR	30776.3496
MYL6	5016.4139
AGO1	4284.0617
TEKT2	12.8535
CLSPN	1120.8226
RFFL	1710.0514
UNC13D	3942.1594
MFSD11	1112.3008
DPYSL2	3350.8997
TGFB2	1.2853
GPATCH2	997.4293
NUP50	5204.1131
CDC45	548.8432
COMT	1188.8432
CECR1	3571.9794
XXbac-B461K10.4	203.0848
VNN3	3.856
ECHDC1	1475.5784
LRRFIP2	3042.4165
SEC22C	2521.8509
XYLB	24.4216
HDAC6	6325.1928
OR1I1	0.0
GABRP	0.0
KRT31	0.0
CDC6	565.5527
UPRT	397.1722
CDC23	1669.6658
AAAS	1116.9666
CBX5	8384.3188
FMO2	0.0
SUCO	3212.0823
MSH2	2595.1157
MAP3K1	8216.8509
DHPS	1699.2288
HOOK2	1065.0386
NXPE1	0.0
ARCN1	5771.2082
EPB41L4B	1.2853
TMEM38B	213.3676
PSMD5	580.9769
PTGS1	3147.8149
NUP188	5316.1954
CRAT	1447.3008
SH2D3C	8083.5476
NANS	329.0488
TBC1D2	524.4216
DFNB31	703.0848
PDE6C	34.7044
CWF19L1	768.6375
SEMA4G	108.4704
BTAF1	8921.5938
IKZF5	2341.9023
BLNK	1679.5116
TLL2	20.5656
CYP26A1	0.0
TDRD1	0.0
SORBS1	57.8406
CRTAC1	523.1362
BAMBI	20.5656
IL11	2.5707
MYO3A	3.856
WAC	10288.2391
CREM	840.09
NUBP2	952.4422
TPSD1	0.0
SMIM24	753.2134
HIVEP1	709.5116
TREM2	8.9974
KCNK16	0.0
CRISP3	1.2853
FKBP5	3404.8843
SRPK1	2347.0437
BRPF3	2731.3625
MRPS18A	207.6607
PGC	1.2853
TMEM14A	123.3933
EFHC1	3696.6581
NCR2	0.0
HSP90AB1	26142.6478
MLN	0.0
CDC5L	2568.1234
ITPR3	454.0488
ZNF184	737.7892
DSP	7.7121
SIRT1	2141.3882
HNRNPH3	6489.7172
IFT74	249.3573
JAK2	4719.7943
IL12RB1	1579.6915
ABL1	4077.1208
ACOT7	366.3239
SH3GLB1	6019.2802
CDC7	713.3676
SYDE2	1.2853
PCSK5	101.5424
SCD	95.1157
TMED1	323.6761
ABLIM1	1790.4884
ERMP1	2324.8458
RAB18	1467.8663
NRP1	1804.6272
HSD17B7P2	169.3316
PRTFDC1	0.0
PALMD	0.0
TSPAN15	1.2853
H2AFY2	3.856
FAM21A	4076.401
MAST3	14249.3573
MZF1	3475.7584
OCEL1	209.5116
MYO9B	23181.2339
KCNK6	805.9126
CATSPERG	566.838
PSMD8	1249.3573
FBXL19	2632.635
STX1B	68.1234
HSD3B7	84.5758
SETD1A	3492.2622
BCL7C	261.2853
MAGEB2	0.0
EFNA2	0.0
CIRBP	7138.8175
ATP5D	334.1902
C19orf26	7.7121
PCDH11Y	0.0
AMELY	0.0
PRKY	3057.0051
IGFALS	28.2776
HNRNPM	10796.2211
MARCH2	681.2339
NDUFB7	120.8226
TECR	840.5527
TIMM13	613.0591
CDC34	411.3111
MTAP	724.0746
MISP	2.5707
CEP170B	68.1234
POLR2E	2093.8303
POLRMT	3609.653
HCN2	5.1414
CDHR5	32.1337
IZUMO4	356.491
RASSF7	794.3445
GADD45B	538.5604
PALM	473.0077
MADCAM1	8.9974
IGF2-AS	0.0
MKNK2	16096.401
ARVCF	691.5167
TRMT2A	1700.9769
RANBP1	1045.8098
ZDHHC8	2611.8252
KLHL22	755.7841
MED15	7354.7558
SERPIND1	17.9949
SNAP29	2107.9692
CRKL	6605.3985
LZTR1	5119.5373
MMP11	615.6812
CECR2	282.7763
SMARCB1	2466.581
P2RX6	7.7121
DERL3	600.2571
SLC7A4	1.2853
BCL2L13	2271.2082
DDTL	93.2776
DDT	247.3393
GSTT2	0.0
OSM	246.7866
CABIN1	5634.9614
TBC1D10A	985.437
SUSD2	11.5681
SF3A1	9160.2699
GGT5	0.0
RNF215	673.1877
SEC14L2	30.8483
SEC14L3	0.0
SPECC1L	3954.2802
PPIL2	3841.671
UPB1	67.5064
YPEL1	3415.3985
SNRPD3	1186.0154
PES1	1753.2134
MAPK1	10052.6992
GGT1	156.6581
PRODH	15.4242
PPM1F	6963.8689
SLC35E4	64.383
TOP3B	2273.509
CRYBB3	0.0
CYTH4	17015.4242
DGCR14	714.7172
CRYBB2P1	251.928
MFNG	1131.1054
CARD10	5.1414
LRP5L	87.4036
SLC25A1	850.8997
ADRBK2	7898.4576
PLA2G3	0.0
LGALS2	5.1414
GGA1	2715.9383
HIRA	1928.5861
SH3BP1	3243.5604
SEZ6L	505.1414
LGALS1	6096.401
HPS4	6130.6812
PIK3IP1	1429.3059
RP1-37E16.12	2.9434
SRRD	934.6144
PATZ1	4078.4062
TRIOBP	3243.4704
TFIP11	2684.9229
GCAT	12.8535
GGTLC2	1.4396
CRYBB1	25.7069
ANKRD54	1148.4319
EIF3L	11413.7789
NHP2L1	1093.8303
MICALL1	1994.8586
POLR2F	199.4602
SOX10	0.0
CCDC134	282.7763
DEPDC5	1718.509
PICK1	814.91
TTC28	8421.0411
SLC16A8	152.9563
CENPM	120.8226
SEPT3	1.2853
SLC5A1	0.0
TPTEP1	261.3239
SLC5A4	1.2853
KDELR3	44.9871
CYP2D6	150.1542
DDX17	69931.8766
DMC1	88.6889
TCF20	3809.7686
HSCB	132.4807
CBY1	88.419
TOMM22	762.2108
RSPH14	2.5707
XBP1	8276.3496
RTCB	1879.1774
JOSD1	4785.347
FBXO7	5374.036
GTPBP1	4406.3625
POLDIP3	6000.0
RAB36	7.7121
TIMP3	1.2853
PPP6R2	5546.2725
SBF1	17048.8432
SUN2	27799.6915
CYB5R3	2633.6761
DNAL4	330.3342
C22orf31	0.0
MIOX	7.7121
LMF2	3453.7275
RHBDD3	345.7584
PACSIN2	4578.4062
TTLL1	161.838
RASL10A	5.1414
AP1B1	8547.5578
HMGXB4	1114.3959
TOM1	1577.1208
NEFH	16.7095
CHKB	4327.1851
BIK	43.7018
HMOX1	111.8252
MCAT	304.6272
THOC5	1259.6401
MCM5	6316.1954
APOBEC3H	69.4087
ARSA	1343.1877
TSPO	615.6812
RASD2	1.2853
TTLL12	1533.419
CBX7	946.144
PDGFB	7.7121
ACR	0.0
CABP7	17.4036
RPL3	33869.5244
ZMAT5	193.3933
RBFOX2	665.8098
SYNGR1	2534.7044
TAB1	2059.126
ASCC2	3560.4113
MTMR3	7322.8278
MIEF1	2281.491
APOL4	2.5707
PNPLA5	0.0
APOL1	493.5733
PNPLA3	0.0
MYH9	127669.6658
CACNA1I	26.9923
SAMM50	1106.6838
TXN2	685.09
FOXRED2	318.7661
GRAP2	200.5141
EIF3D	7371.4653
TNRC6B	5708.2262
SGSM3	5661.8252
IFT27	2064.2674
PVALB	0.0
KIAA0930	6974.2931
NCF4	1253.2134
CSF2RB	741.6452
SLC25A17	530.8483
UPK3A	2.5707
FAM118A	547.5578
KCTD17	141.3882
ST13	5858.4062
IL2RB	1980.7198
RBX1	241.6452
EP300	16359.8972
L3MBTL2	2519.0103
CHADL	17.9949
RANGAP1	4050.1285
ZC3H7B	7485.8612
PHF5A	365.0386
ACO2	3711.1311
POLR3H	914.8329
TRMU	1829.0488
PMM1	122.108
DESI1	583.5476
CERK	6465.2956
BRD1	5029.563
ZBED4	4731.3625
MLC1	3843.1877
HDAC10	1838.5861
KCNK10	213.3676
ABHD4	3386.8895
KHNYN	11644.1645
FKBP3	777.4679
SDR39U1	1567.8663
CTSG	381.7481
GZMH	25.7069
GZMB	185.09
RBM23	5393.2648
PRMT5	2076.0411
COCH	286.5424
AP4S1	268.6375
POLE2	118.2519
VCPKMT	494.8586
SOS2	6579.6915
CDKL1	215.617
NIN	9966.581
PYGL	4745.5013
TRIM9	287.9177
PSMC6	2499.8201
GNPNAT1	494.8586
DDHD1	5116.9666
CDKN3	105.3985
CNIH1	1692.8021
CGRRF1	293.0591
ATP6V1D	856.0411
C14orf105	0.0
PLEK2	2.5707
PIGH	552.3907
LRRC74A	0.0
PSMA3	1645.2442
VTI1B	2233.329
TIMM9	211.3753
GSTZ1	248.072
KIAA0586	1789.91
TMED8	2282.7763
SAMD15	35.9897
AHSA1	1724.9357
DAAM1	1750.6427
ISM2	0.0
SPTLC2	5664.5244
RIN3	5480.7198
LGMN	236.5039
ALKBH1	257.0694
SNW1	2444.5501
CHGA	6.4267
ITPK1	2280.2057
DHRS7	746.1311
PPM1A	4699.2288
SIX4	0.0
GALNT16	2.5707
ASB2	55.2699
CEP128	957.5835
ERH	704.3188
HIF1A	4320.617
SUSD6	2910.0257
SRSF5	19038.5604
SLC10A1	20.5656
EIF5	12967.8663
SERPINA4	0.0
SLC8A3	276.3496
DICER1	9178.6632
ZFYVE21	532.1337
MTHFD1	2362.635
TCL1A	6330.9126
ZC3H14	2321.3882
TELO2	2669.6658
PCNX	9016.7095
BDKRB1	0.0
GSKIP	371.7995
VRK1	760.9254
PSMC1	2012.365
PAPLN	216.9023
RPS6KA5	1129.5244
SMEK1	8146.5296
C14orf93	528.2776
PSMB5	424.1645
YY1	9002.5707
ACIN1	16590.2699
CCNB1IP1	1240.3599
TRIP11	3617.5064
APEX1	3589.9743
PABPN1	5580.8226
EFS	0.0
ARHGAP5	228.7918
CINP	407.7249
DHRS2	2.5707
SRP54	1877.892
CPNE6	6.4267
CHD8	8277.635
PCK2	831.6195
KIAA0391	1447.9049
DCAF11	5030.2571
PSMA6	2292.5064
NFKBIA	5035.9897
EMC9	163.9846
PSME2	2147.8149
BRMS1L	149.1003
REC8	1314.91
TM9SF1	1191.2211
SEC23A	1854.7558
GMPR2	1476.8638
PNN	11169.6658
RABGGTA	670.9512
NFATC4	597.6864
PLTP	182.545
PCIF1	2562.982
GSS	938.3033
MMP9	16.7095
VSX1	1.2853
TRPC4AP	6398.4576
PYGB	2271.2082
ABHD12	668.3805
PROCR	12.8535
GINS1	296.9152
NINL	447.3008
CD40	163.2391
UQCC1	933.162
ZMYND8	8553.9846
SGK2	125.4499
IFT52	690.2314
MYBL2	1579.6915
R3HDML	0.0
HNF4A	0.0
NDRG3	1295.6298
SLA2	658.8303
C20orf24	750.5913
NFATC2	3213.3676
RIMS4	0.0
PABPC1L	1034.7044
STK4	6393.3162
SALL4	664.5244
ADNP	10388.1748
PFDN4	86.1183
DOK5	0.0
CSTF1	919.0231
BMP7	0.0
RAE1	1120.8226
TPD52L2	2634.9614
DNAJC5	4467.8663
NELFCD	3825.1928
CTSZ	1254.4987
PRPF6	4691.5167
TUBB1	98.509
SLMO2	1659.383
HRH3	1.2853
MTG2	1177.3779
PSMA7	1781.491
SLCO4A1	138.599
NTSR1	16.7095
MRGBP	564.2674
TCFL5	650.3856
DIDO1	7507.7121
GID8	3890.7455
SLC17A9	4493.5733
BIRC7	0.0
NKAIN4	0.0
ARFGAP1	3857.3265
AVP	0.0
COL20A1	1.2853
CHRNA4	0.0
EEF1A2	15.4242
PTK6	29.563
GMEB2	1597.6864
C20orf27	269.9229
SPEF1	0.0
CDC25B	1727.5064
ISM1	3.856
RNF24	12021.1697
ARFRP1	848.329
NDUFAF5	221.0797
SEL1L2	0.0
TRIB3	235.2185
RASSF2	13165.8098
CSNK2A1	4769.4087
SLC52A3	0.0
RPS10L	23.0206
ANGPT4	68.1234
RSPO4	2.5707
CDS2	5447.3008
PROKR2	0.0
HM13	2030.8869
SNPH	706.9409
MYLK2	6.4267
SIRPB1	208.7661
SEC23B	3249.3573
FERMT1	1.2853
HAO1	0.0
PDYN	0.0
CCM2L	1.2853
PLCB4	556.5553
MYL9	8.9974
HCK	3562.982
